id,z_2017_25Sites,zbar_2017_25Sites,x_2017_25Sites,gamma_25Sites,theta_25Sites,gammaSD_25Sites,thetaSD_25Sites,d_theta_winsorized_2017,d_theta_winsorized_2006,pasture_area_2017,amazonBiomeArea_ha_25Sites,siteArea_ha_25Sites,forestArea_1995_ha_25Sites,z_1995_25Sites,zbar_1995_25Sites,forestArea_2017_ha_25Sites,gamma2010_25Sites,gamma2017_25Sites,gamma2018_25Sites,alpha_25Sites,kappa_25Sites,zeta_25Sites,zeta_alt_25Sites,theta2017_25Sites,theta2006_25Sites,p_2017_25Sites
12,311951.50005318614,986453.6577257286,142948654.20139846,211.93209328590055,1.0387407262923158,10.077432635181559,0.5709778444241541,0,0,279915.3198172511,1809786.991361972,10852260.1875,818121.2084449446,207134.7440107494,1025255.952455694,674502.1576725424,223.56624531835206,206.313834726091,205.91619981325863,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1.4424830319919129,0.634998420592719,44.758760469833035
13,491859.8040786723,23983732.116432596,17303115233.060925,736.5575209584954,1.4761477374985743,26.611260814417747,0.13987227258465365,0,0,271377.7053237279,24100007.702127814,28754954.75,23786450.497132678,219460.17398651215,24005910.67111919,23491872.312353924,705.90609286742006,753.7611777923511,750.0052922157149,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1.3772431050539924,1.575052369943156,44.758760469833035
14,548889.5382631884,28379164.514608372,17905140329.21654,643.3691490448915,1.481625785110575,15.76453451053136,0.2814771733768091,0,0,386380.04081531276,28754954.75,28754954.75,28226007.805622876,168585.939776721,28394593.745399598,27830274.976345185,625.2061073432565,653.4987564580849,651.4025833333333,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1.2825913670666116,1.6806602031545381,44.758760469833035
15,1193672.49308202,27505450.386311423,14971933106.087967,569.02019950315,2.1487446982230765,9.326236999914917,0.6698107154762568,0,0,836800.9598388348,28754954.75,28754954.75,27248235.034786534,305843.8651197875,27554078.899906322,26311777.893229403,558.262948052067,574.8345458871547,573.9631045702283,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1.6751169991984023,2.622372397247751,44.758760469833035
16,1416617.9765703264,28080696.686894644,16560430934.833187,621.0764345074108,1.8864579557141872,20.44218637514487,0.5090778944364625,0,0,1114716.3848760661,28754954.75,28754954.75,27899301.175843164,211569.85997259704,28110871.03581576,26664078.710324317,597.47218763534,632.7661702309936,632.9909456558988,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1.5264855244059952,2.246430387022379,44.758760469833035
17,6055143.679170087,27530403.93708182,12342324579.1961,574.7229337837266,1.9219828834952197,20.489656675671306,0.44113689055781996,0,0,5475641.611114884,28143780.312925834,28754954.75,25251401.659440555,2356742.634819045,27608144.2942596,21475260.257911734,551.0730126588071,587.1283715427219,585.9674171496507,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1.6100519967502374,2.233913770240202,44.758760469833035
18,6746442.01524306,9828455.436713789,1172274674.9256585,380.3600162020878,2.116502975246606,14.104503479042656,0.1892951103210159,0,0,6215860.479785813,10140852.050391562,28754954.75,4594479.833600971,5258155.062114388,9852634.89571536,3082013.4214707282,396.62311250763725,371.4729600694444,372.98397602918186,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1.9826511190931597,2.2503548314000517,44.758760469833035
19,84410.49024825825,4377913.526451412,3458705735.6505823,805.5673203178162,2.226717826431573,34.627466632749254,0.022007359805125654,0,0,206668.67578326893,4383962.47035026,28369709.75,4342512.172917245,37365.13853599341,4379877.311453238,4293503.036203153,765.7002932804278,828.1516001035106,822.8500675695103,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2.2422793797857894,2.211156273077356,44.758760469833035
20,2448200.526316281,8346530.631940743,3876918352.1435494,657.2908404103464,2.381851393799547,16.330384837248104,0.3677355363262593,0,0,1431127.4708547427,8471226.918214634,28369709.75,7421231.915728596,940812.1475709289,8362044.063299525,5898330.1056244625,638.6089896308397,668.850505875414,664.4130257247856,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2.121823102379977,2.641879685219117,44.758760469833035
21,7385903.415532125,21218696.154194802,8043971730.077848,581.514657383316,2.9813127979570337,7.818335123697682,0.12562088520389414,0,0,6214000.930067474,22304363.301273398,28369709.75,17326064.537406806,3932110.3189246813,21258174.856331486,13832792.738662675,572.497817306124,586.408836897756,585.6373179460679,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2.8924854181707036,3.0701401777433643,44.758760469833035
22,8456499.238591501,20770966.56191276,5667952486.392836,460.26777590767665,2.6032742632917536,0.7032708492289537,0.24857950512421556,0,0,4954354.689791241,21081987.300339483,28369709.75,17529533.28429115,3297755.011750709,20827288.296041857,12314467.32332126,459.98401005914604,459.7507221166339,461.06859554725,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2.4275020095544244,2.7790465170290823,44.758760469833035
23,5225548.432015713,16507489.376991943,4166860494.484544,369.33897410090754,2.1178243336491316,2.247826773740903,0.09159238264615029,0,0,4785239.439953984,17035387.915542766,28369709.75,14191310.673674816,2301607.6715106913,16492918.345185507,11281940.94497623,371.8157193811376,368.7729293699187,367.42827355166634,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2.0530587387750057,2.1825899285232575,44.758760469833035
24,860690.5049079219,1577160.4082438345,245716678.89279196,342.9546415679504,2.7005219775989877,13.950714600984028,0.18736106726419047,0,0,964141.1787930097,2159593.1252544476,17447015,1085805.321574533,423825.9999550544,1509631.3215295873,716469.9033359126,359.0575010808474,335.28514702725903,334.52127659574467,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2.833006258791846,2.56803769640613,44.758760469833035
25,2311937.3256845595,3458325.6580461795,336618152.32816756,293.63361683446004,2.661725566137953,19.8693744577413,0.3652194605082965,0,0,3543315.438643523,3917941.753463308,17447015,1488817.4262199304,1920694.5907744186,3409512.0169943487,1146388.33236162,316.5548934633442,283.0409356725146,281.30502136752136,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2.9199747232846622,2.4034764089912444,44.758760469833035
