id,z_2017_41Sites,zbar_2017_41Sites,x_2017_41Sites,gamma_41Sites,theta_41Sites,gammaSD_41Sites,thetaSD_41Sites,d_theta_winsorized_2017,d_theta_winsorized_2006,pasture_area_2017,amazonBiomeArea_ha_41Sites,siteArea_ha_41Sites,forestArea_1995_ha_41Sites,z_1995_41Sites,zbar_1995_41Sites,forestArea_2017_ha_41Sites,gamma2010_41Sites,gamma2017_41Sites,gamma2018_41Sites,alpha_41Sites,kappa_41Sites,zeta_41Sites,zeta_alt_41Sites,theta2017_41Sites,theta2006_41Sites,p_2017_41Sites
1,250.80078773591563,668418.5913065937,342718521.49482876,512.9228411754101,0.009565399189304612,14.192847183519588,0.007165890232114806,1,1,0.18121261402108943,670898.19871837,16261437.375,665617.44207347,1329.235255818979,666946.6773292889,668167.7905188578,496.80160447088514,523.536145664323,518.4307733910222,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.014632448765671435,0.00449834961293779,44.758760469833035
2,3534.568207268975,2779482.9439592776,1622881638.934803,584.6224134103942,0.04701633601702889,29.583711564510477,0.0049262786331667925,0,0,144342.104918824,2797514.3793997997,16261437.375,2776484.343835393,12701.091027237877,2789185.434862631,2775948.3757520085,550.462157918349,601.7633562104696,601.6417261023639,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.05049974104455553,0.043532930989502255,44.758760469833035
3,564439.1039092198,7456860.319674995,3843503709.045824,557.6420228430272,0.0942072300657492,25.34290034889765,0.01910775180460962,0,0,789529.8379787034,11329567.311328072,16261437.375,7221907.42527135,202853.6058917762,7424761.031163126,6892421.215765775,528.4117635847294,573.464031034286,571.0502739100662,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.10771845094001815,0.08069600919148025,44.758760469833035
4,650.6406752988532,630703.6475810524,390519824.2941292,619.8205865439908,1.0754141683863838,44.652108345311916,0.09505045002451977,0,0,6106.9313719761,780417.768778062,16261437.375,630035.441743374,1053.5983456401086,631089.0400890141,630053.0069057535,568.2911635039294,644.0524247651907,647.1181713628522,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1.008203350619213,1.142624986153555,44.758760469833035
5,968.820082036218,3338123.2486141897,2315024606.5064588,693.712159890881,1.345349973481286,41.67964342819058,0.06818401422288911,0,0,17462.96183628409,3486282.299816459,16261437.375,3334601.4924090067,2950.4435651399594,3337551.9359741467,3337154.4285321534,645.8077357624545,721.6727741297748,713.6559697804137,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1.3935633523068107,1.297136594655761,44.758760469833035
6,27535.746897144163,3247777.0276685245,2224266779.6366715,690.7143240843953,1.4326044116492114,27.134645600561193,0.48164938379046235,0,0,120157.00640797397,3994888.0852825907,16261437.375,3248474.823838659,23208.417234962904,3271683.241073622,3220241.2807713803,659.7571155073389,710.3795045045044,702.0063522413426,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1.7731819570817693,1.0920268662166535,44.758760469833035
7,4716.298642953472,12789009.089098873,6410439001.212957,501.4308656947105,0.009565399189304612,12.075216901953041,0.007165890232114806,1,1,47.521445450639874,13016293.023594525,16290099.5625,12786344.870055165,6718.824617362469,12793063.694672527,12784292.790455919,487.5944551452046,509.8411066789403,506.85703525998656,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.014632448765671435,0.00449834961293779,44.758760469833035
8,22055.502922524414,13615218.935454436,6930725661.055534,509.86848612947136,0.4492081438650828,11.834597881790677,0.583887178688162,0,0,199.82759318588054,14471944.19398176,16290099.5625,13663071.414220605,16455.723706765195,13679527.13792737,13593163.432531912,496.23251169991903,517.4629126793733,515.9100340091218,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.036337560366802045,0.8620787273633636,44.758760469833035
9,300211.1750508643,14176077.614825662,6975335955.430972,502.6955243267807,0.577489820957473,11.63855959342736,0.3052271436590842,0,0,170935.27213757287,16288854.932825636,16290099.5625,14144167.975148173,77706.34393760072,14221874.319085773,13875866.439774798,489.31327788046826,510.4556094049061,508.3176856949676,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.3616616378739341,0.793318004041012,44.758760469833035
10,99294.63938700294,15433469.722759722,9225915248.272705,601.6570958731668,1.1299990339990842,24.55336121946508,0.28282866444854765,0,0,146188.79553590983,15870110.280742329,16290099.5625,15353397.235992195,79640.00706585331,15433037.243058048,15334175.08337272,573.3280045985582,616.8037249283667,614.8395580925753,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,0.9300089674535816,1.329989100544587,44.758760469833035
11,641899.4880127095,15345830.215443857,9325916141.861982,634.246468834614,1.6856867522810761,31.24180884735792,0.145892366862678,0,0,418942.3893758342,16290099.5625,16290099.5625,14948657.623132534,403323.09300144366,15351980.716133978,14703930.727431148,598.282706220989,654.6791569591854,649.7775433236675,0.045007413978564004,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1.582525270349121,1.7888482342130314,44.758760469833035
